timestamp,open,high,low,close,volume
2025-01-16T17:00:00+00:00,93.88,94.83,93.62,94.54,64.46
2025-01-16T18:00:00+00:00,94.54,95.20,93.27,93.62,61.65
2025-01-16T19:00:00+00:00,93.62,95.04,93.56,94.74,68.46
2025-01-16T20:00:00+00:00,94.74,94.92,94.71,94.77,44.83
2025-01-16T21:00:00+00:00,94.77,94.99,93.66,93.75,33.43
2025-01-16T22:00:00+00:00,93.75,94.08,90.79,90.93,54.21
2025-01-16T23:00:00+00:00,90.93,93.35,90.53,92.92,50.68
2025-01-17T00:00:00+00:00,92.92,93.94,92.54,93.75,86.10
2025-01-17T01:00:00+00:00,93.75,94.62,93.50,94.50,15.84
2025-01-17T02:00:00+00:00,94.50,94.67,92.43,92.71,93.46
2025-01-17T03:00:00+00:00,92.71,93.06,91.21,91.62,55.79
2025-01-17T04:00:00+00:00,91.62,92.24,91.28,92.10,12.37
2025-01-17T05:00:00+00:00,92.10,93.64,92.00,93.37,82.33
2025-01-17T06:00:00+00:00,93.37,93.50,92.03,92.25,99.96
2025-01-17T07:00:00+00:00,92.25,92.77,91.89,92.70,79.22
2025-01-17T08:00:00+00:00,92.70,93.02,92.28,92.92,50.50
2025-01-17T09:00:00+00:00,92.92,93.03,92.50,92.75,89.02
2025-01-17T10:00:00+00:00,92.75,93.48,92.43,93.06,48.94
2025-01-17T11:00:00+00:00,93.06,95.34,93.00,95.25,21.17
2025-01-17T12:00:00+00:00,95.25,95.78,95.05,95.63,41.14
2025-01-17T13:00:00+00:00,95.63,97.56,95.40,96.97,86.13
2025-01-17T14:00:00+00:00,96.97,97.46,96.82,97.04,37.25
2025-01-17T15:00:00+00:00,97.04,97.38,96.89,96.96,25.18
2025-01-17T16:00:00+00:00,96.96,97.59,96.70,97.53,64.46
2025-01-17T17:00:00+00:00,97.53,97.74,96.07,96.40,84.27
2025-01-17T18:00:00+00:00,96.40,96.76,96.15,96.75,68.60
2025-01-17T19:00:00+00:00,96.75,96.78,95.60,95.91,67.51
2025-01-17T20:00:00+00:00,95.91,95.92,94.55,94.74,53.47
2025-01-17T21:00:00+00:00,94.74,97.16,94.31,97.01,36.77
2025-01-17T22:00:00+00:00,97.01,97.43,96.69,97.38,28.36
2025-01-17T23:00:00+00:00,97.38,98.06,97.22,97.86,74.65
2025-01-18T00:00:00+00:00,97.86,98.45,97.62,97.77,43.35
2025-01-18T01:00:00+00:00,97.77,98.04,97.67,97.80,51.98
2025-01-18T02:00:00+00:00,97.80,98.05,97.59,97.82,44.57
2025-01-18T03:00:00+00:00,97.82,98.52,97.67,98.35,87.88
2025-01-18T04:00:00+00:00,98.35,99.11,98.12,98.88,78.68
2025-01-18T05:00:00+00:00,98.88,99.24,98.62,98.62,54.89
2025-01-18T06:00:00+00:00,98.62,98.72,98.28,98.66,97.00
2025-01-18T07:00:00+00:00,98.66,98.72,98.13,98.40,14.55
2025-01-18T08:00:00+00:00,98.40,98.42,96.46,96.65,58.30
2025-01-18T09:00:00+00:00,96.65,96.84,95.67,95.93,89.42
2025-01-18T10:00:00+00:00,95.93,96.44,95.63,95.83,61.33
2025-01-18T11:00:00+00:00,95.83,96.76,95.47,96.63,16.62
2025-01-18T12:00:00+00:00,96.63,96.64,95.05,95.21,71.24
2025-01-18T13:00:00+00:00,95.21,98.59,94.66,97.99,45.45
2025-01-18T14:00:00+00:00,97.99,98.61,97.53,98.34,27.92
2025-01-18T15:00:00+00:00,98.34,98.70,97.88,97.90,14.08
2025-01-18T16:00:00+00:00,97.90,98.76,97.58,98.56,64.56
2025-01-18T17:00:00+00:00,98.56,99.11,98.53,98.85,65.18
2025-01-18T18:00:00+00:00,98.85,101.20,98.83,100.41,40.27
2025-01-18T19:00:00+00:00,100.41,100.59,99.46,99.79,73.79
2025-01-18T20:00:00+00:00,99.79,100.31,99.11,99.41,98.19
2025-01-18T21:00:00+00:00,99.41,101.00,99.14,100.54,75.28
2025-01-18T22:00:00+00:00,100.54,100.66,99.76,100.59,80.46
2025-01-18T23:00:00+00:00,100.59,101.17,100.20,101.10,74.93
2025-01-19T00:00:00+00:00,101.10,101.20,100.48,100.77,85.71
2025-01-19T01:00:00+00:00,100.77,101.04,99.64,100.00,12.84
2025-01-19T02:00:00+00:00,100.00,100.60,99.74,100.55,23.63
2025-01-19T03:00:00+00:00,100.55,100.90,100.27,100.79,79.75
2025-01-19T04:00:00+00:00,100.79,102.83,100.78,102.54,22.43
2025-01-19T05:00:00+00:00,102.54,102.61,102.11,102.36,69.60
2025-01-19T06:00:00+00:00,102.36,102.41,101.43,101.74,40.81
2025-01-19T07:00:00+00:00,101.74,103.96,101.33,103.65,74.88
2025-01-19T08:00:00+00:00,103.65,104.01,102.79,102.94,32.19
2025-01-19T09:00:00+00:00,102.94,103.14,102.64,102.71,97.56
2025-01-19T10:00:00+00:00,102.71,102.95,102.52,102.65,38.53
2025-01-19T11:00:00+00:00,102.65,104.56,102.08,104.16,81.59
2025-01-19T12:00:00+00:00,104.16,104.40,104.03,104.25,98.21
2025-01-19T13:00:00+00:00,104.25,104.56,102.94,103.61,82.42
2025-01-19T14:00:00+00:00,103.61,103.85,103.52,103.58,49.81
2025-01-19T15:00:00+00:00,103.58,103.60,102.59,102.93,28.19
2025-01-19T16:00:00+00:00,102.93,103.10,101.01,101.06,65.41
2025-01-19T17:00:00+00:00,101.06,101.25,100.64,100.76,70.29
2025-01-19T18:00:00+00:00,100.76,100.84,99.37,99.66,74.56
2025-01-19T19:00:00+00:00,99.66,100.54,99.36,100.12,10.47
2025-01-19T20:00:00+00:00,100.12,100.34,97.73,98.32,89.06
2025-01-19T21:00:00+00:00,98.32,99.84,98.29,99.64,96.75
2025-01-19T22:00:00+00:00,99.64,100.03,99.14,99.25,61.67
2025-01-19T23:00:00+00:00,99.25,99.72,99.09,99.20,94.30
2025-01-20T00:00:00+00:00,99.20,99.94,99.06,99.84,92.77
2025-01-20T01:00:00+00:00,99.84,100.14,99.62,99.63,54.58
2025-01-20T02:00:00+00:00,99.63,102.22,99.08,101.92,10.83
2025-01-20T03:00:00+00:00,101.92,102.05,101.20,101.26,98.47
2025-01-20T04:00:00+00:00,101.26,102.14,100.51,100.84,94.47
2025-01-20T05:00:00+00:00,100.84,101.04,100.46,100.73,27.35
2025-01-20T06:00:00+00:00,100.73,101.42,100.51,101.30,26.76
2025-01-20T07:00:00+00:00,101.30,101.70,100.78,101.65,61.10
2025-01-20T08:00:00+00:00,101.65,102.03,101.25,101.85,84.43
2025-01-20T09:00:00+00:00,101.85,101.97,100.49,100.51,70.23
2025-01-20T10:00:00+00:00,100.51,101.02,100.41,100.87,33.47
2025-01-20T11:00:00+00:00,100.87,101.70,100.37,101.65,95.86
2025-01-20T12:00:00+00:00,101.65,102.11,100.92,101.36,72.35
2025-01-20T13:00:00+00:00,101.36,101.76,101.30,101.62,37.61
2025-01-20T14:00:00+00:00,101.62,101.82,100.54,100.91,37.99
2025-01-20T15:00:00+00:00,100.91,101.41,99.77,100.22,36.55
2025-01-20T16:00:00+00:00,100.22,100.36,99.80,99.92,77.30
2025-01-20T17:00:00+00:00,99.92,100.72,99.72,100.47,59.43
2025-01-20T18:00:00+00:00,100.47,100.54,99.43,99.54,32.27
2025-01-20T19:00:00+00:00,99.54,99.56,98.56,99.17,17.37
2025-01-20T20:00:00+00:00,99.17,99.32,97.67,98.01,15.56
2025-01-20T21:00:00+00:00,98.01,99.07,97.91,98.73,61.54
2025-01-20T22:00:00+00:00,98.73,99.59,98.58,99.37,28.49
2025-01-20T23:00:00+00:00,99.37,99.60,99.31,99.48,55.93
2025-01-21T00:00:00+00:00,99.48,100.32,99.15,100.01,15.20
2025-01-21T01:00:00+00:00,100.01,100.62,99.88,100.09,75.10
2025-01-21T02:00:00+00:00,100.09,100.43,98.94,98.95,14.08
2025-01-21T03:00:00+00:00,98.95,99.01,97.84,97.93,99.47
2025-01-21T04:00:00+00:00,97.93,98.45,97.86,98.41,46.80
2025-01-21T05:00:00+00:00,98.41,98.54,97.90,98.48,98.05
2025-01-21T06:00:00+00:00,98.48,98.73,97.78,98.08,88.27
2025-01-21T07:00:00+00:00,98.08,98.44,97.92,98.20,71.45
2025-01-21T08:00:00+00:00,98.20,98.52,97.62,97.78,26.06
2025-01-21T09:00:00+00:00,97.78,98.13,97.17,97.26,75.51
2025-01-21T10:00:00+00:00,97.26,97.46,97.01,97.43,70.61
2025-01-21T11:00:00+00:00,97.43,98.06,97.33,97.70,84.10
2025-01-21T12:00:00+00:00,97.70,98.15,97.59,97.88,75.25
2025-01-21T13:00:00+00:00,97.88,100.54,97.52,100.13,47.73
2025-01-21T14:00:00+00:00,100.13,101.09,99.92,100.47,19.08
2025-01-21T15:00:00+00:00,100.47,101.09,100.39,100.69,73.30
2025-01-21T16:00:00+00:00,100.69,102.41,100.51,102.26,29.55
2025-01-21T17:00:00+00:00,102.26,102.86,102.18,102.80,55.35
2025-01-21T18:00:00+00:00,102.80,103.33,102.52,102.55,63.81
2025-01-21T19:00:00+00:00,102.55,102.67,101.68,101.92,37.16
2025-01-21T20:00:00+00:00,101.92,103.24,101.87,102.89,15.49
2025-01-21T21:00:00+00:00,102.89,104.38,102.70,103.79,92.04
2025-01-21T22:00:00+00:00,103.79,104.02,102.47,103.28,94.74
2025-01-21T23:00:00+00:00,103.28,103.74,102.81,103.49,38.69
2025-01-22T00:00:00+00:00,103.49,103.58,102.84,103.20,52.62
2025-01-22T01:00:00+00:00,103.20,104.55,102.99,104.40,73.68
2025-01-22T02:00:00+00:00,104.40,105.86,103.67,105.23,60.16
2025-01-22T03:00:00+00:00,105.23,105.38,104.31,104.47,28.30
2025-01-22T04:00:00+00:00,104.47,105.01,103.31,103.39,75.21
2025-01-22T05:00:00+00:00,103.39,103.47,102.98,103.20,70.63
2025-01-22T06:00:00+00:00,103.20,103.57,101.69,101.88,75.19
2025-01-22T07:00:00+00:00,101.88,103.75,101.76,103.43,88.25
2025-01-22T08:00:00+00:00,103.43,104.08,101.74,102.44,96.59
2025-01-22T09:00:00+00:00,102.44,103.66,101.65,102.78,53.10
2025-01-22T10:00:00+00:00,102.78,103.38,102.60,102.97,59.69
2025-01-22T11:00:00+00:00,102.97,105.07,102.68,105.02,58.03
2025-01-22T12:00:00+00:00,105.02,105.20,104.36,104.71,18.87
2025-01-22T13:00:00+00:00,104.71,105.09,104.67,104.75,85.58
2025-01-22T14:00:00+00:00,104.75,105.77,104.42,105.62,29.91
2025-01-22T15:00:00+00:00,105.62,106.49,105.44,106.34,94.13
2025-01-22T16:00:00+00:00,106.34,106.49,105.49,105.64,44.19
2025-01-22T17:00:00+00:00,105.64,106.60,105.34,106.42,68.91
2025-01-22T18:00:00+00:00,106.42,106.64,105.93,106.27,67.75
2025-01-22T19:00:00+00:00,106.27,106.45,104.26,104.27,81.55
2025-01-22T20:00:00+00:00,104.27,105.50,103.61,105.09,58.79
2025-01-22T21:00:00+00:00,105.09,105.41,105.01,105.35,13.04
2025-01-22T22:00:00+00:00,105.35,107.29,105.10,106.70,47.12
2025-01-22T23:00:00+00:00,106.70,106.82,105.29,105.47,73.65
2025-01-23T00:00:00+00:00,105.47,106.67,105.18,106.65,70.01
2025-01-23T01:00:00+00:00,106.65,107.90,106.42,107.65,53.91
2025-01-23T02:00:00+00:00,107.65,108.91,107.28,108.89,34.73
2025-01-23T03:00:00+00:00,108.89,109.13,108.88,109.07,83.18
2025-01-23T04:00:00+00:00,109.07,109.56,108.30,108.42,18.67
2025-01-23T05:00:00+00:00,108.42,108.54,108.13,108.29,57.38
2025-01-23T06:00:00+00:00,108.29,108.89,108.06,108.67,46.54
2025-01-23T07:00:00+00:00,108.67,110.12,108.31,109.29,30.33
2025-01-23T08:00:00+00:00,109.29,109.82,108.34,108.67,78.36
2025-01-23T09:00:00+00:00,108.67,108.92,107.14,107.30,59.74
2025-01-23T10:00:00+00:00,107.30,107.52,107.13,107.50,49.05
2025-01-23T11:00:00+00:00,107.50,108.60,107.12,108.52,87.22
2025-01-23T12:00:00+00:00,108.52,109.72,108.32,109.51,88.13
2025-01-23T13:00:00+00:00,109.51,110.01,109.29,109.76,14.19
2025-01-23T14:00:00+00:00,109.76,111.97,109.44,111.66,12.96
2025-01-23T15:00:00+00:00,111.66,111.90,110.94,111.05,96.53
2025-01-23T16:00:00+00:00,111.05,111.31,109.77,109.84,16.92
2025-01-23T17:00:00+00:00,109.84,109.96,108.84,109.03,85.12
2025-01-23T18:00:00+00:00,109.03,109.44,107.38,107.63,22.60
2025-01-23T19:00:00+00:00,107.63,109.49,107.59,109.01,55.07
2025-01-23T20:00:00+00:00,109.01,109.38,108.48,109.37,40.65
2025-01-23T21:00:00+00:00,109.37,110.18,108.63,110.09,45.70
2025-01-23T22:00:00+00:00,110.09,110.25,109.95,110.18,54.15
2025-01-23T23:00:00+00:00,110.18,113.47,109.62,113.03,48.87
2025-01-24T00:00:00+00:00,113.03,113.42,112.16,112.51,81.82
2025-01-24T01:00:00+00:00,112.51,113.23,112.39,113.20,23.88
2025-01-24T02:00:00+00:00,113.20,113.62,112.93,112.95,19.59
2025-01-24T03:00:00+00:00,112.95,113.21,112.20,112.21,42.39
2025-01-24T04:00:00+00:00,112.21,112.37,112.07,112.20,59.93
2025-01-24T05:00:00+00:00,112.20,113.20,112.16,113.14,41.85
2025-01-24T06:00:00+00:00,113.14,114.42,113.01,114.20,36.27
2025-01-24T07:00:00+00:00,114.20,115.12,114.11,115.02,91.10
2025-01-24T08:00:00+00:00,115.02,117.58,114.86,117.12,44.27
2025-01-24T09:00:00+00:00,117.12,117.28,116.72,116.91,54.38
2025-01-24T10:00:00+00:00,116.91,117.95,116.61,117.83,16.92
2025-01-24T11:00:00+00:00,117.83,118.35,117.60,118.34,66.25
2025-01-24T12:00:00+00:00,118.34,118.45,117.67,117.87,95.39
2025-01-24T13:00:00+00:00,117.87,118.58,117.51,118.37,82.37
2025-01-24T14:00:00+00:00,118.37,118.61,117.76,118.00,97.68
2025-01-24T15:00:00+00:00,118.00,118.18,116.19,116.38,95.26
2025-01-24T16:00:00+00:00,116.38,116.88,115.61,116.64,36.23
2025-01-24T17:00:00+00:00,116.64,116.75,115.80,116.12,61.83
2025-01-24T18:00:00+00:00,116.12,116.47,116.00,116.17,20.25
2025-01-24T19:00:00+00:00,116.17,116.54,115.20,115.36,59.11
2025-01-24T20:00:00+00:00,115.36,115.70,114.57,114.89,73.75
2025-01-24T21:00:00+00:00,114.89,115.12,114.51,114.60,72.36
2025-01-24T22:00:00+00:00,114.60,115.76,114.30,115.27,67.00
2025-01-24T23:00:00+00:00,115.27,115.86,114.83,115.84,74.37
2025-01-25T00:00:00+00:00,115.84,116.03,115.50,115.92,46.07
2025-01-25T01:00:00+00:00,115.92,116.59,115.82,115.85,72.25
2025-01-25T02:00:00+00:00,115.85,115.99,113.90,114.31,58.32
2025-01-25T03:00:00+00:00,114.31,115.85,114.21,115.77,79.21
2025-01-25T04:00:00+00:00,115.77,116.01,115.24,115.29,98.52
2025-01-25T05:00:00+00:00,115.29,115.43,114.79,115.06,77.74
2025-01-25T06:00:00+00:00,115.06,116.04,114.83,115.97,55.96
2025-01-25T07:00:00+00:00,115.97,116.39,115.92,115.99,61.77
2025-01-25T08:00:00+00:00,115.99,116.09,115.07,115.12,55.04
2025-01-25T09:00:00+00:00,115.12,115.16,113.85,113.91,19.41
2025-01-25T10:00:00+00:00,113.91,114.29,111.36,111.89,22.75
2025-01-25T11:00:00+00:00,111.89,113.41,111.58,113.28,28.62
2025-01-25T12:00:00+00:00,113.28,113.32,111.80,112.23,38.70
2025-01-25T13:00:00+00:00,112.23,112.89,111.71,112.72,20.36
2025-01-25T14:00:00+00:00,112.72,113.79,112.64,113.44,98.55
2025-01-25T15:00:00+00:00,113.44,113.45,112.73,112.91,24.41
2025-01-25T16:00:00+00:00,112.91,113.19,110.72,110.76,26.60
2025-01-25T17:00:00+00:00,110.76,111.83,110.51,111.62,12.63
2025-01-25T18:00:00+00:00,111.62,111.75,110.88,111.12,73.43
2025-01-25T19:00:00+00:00,111.12,111.26,110.10,110.59,82.79
2025-01-25T20:00:00+00:00,110.59,110.97,110.45,110.92,39.34
2025-01-25T21:00:00+00:00,110.92,111.14,110.38,110.44,87.64
2025-01-25T22:00:00+00:00,110.44,110.52,108.78,109.12,62.83
2025-01-25T23:00:00+00:00,109.12,109.46,107.88,108.35,65.56
2025-01-26T00:00:00+00:00,108.35,109.27,108.23,108.84,17.63
2025-01-26T01:00:00+00:00,108.84,110.07,108.73,109.97,37.48
2025-01-26T02:00:00+00:00,109.97,110.89,109.65,110.47,22.41
2025-01-26T03:00:00+00:00,110.47,110.61,110.21,110.33,67.20
2025-01-26T04:00:00+00:00,110.33,110.74,109.43,109.81,54.07
2025-01-26T05:00:00+00:00,109.81,109.98,109.54,109.74,50.59
2025-01-26T06:00:00+00:00,109.74,110.56,109.58,110.47,83.37
2025-01-26T07:00:00+00:00,110.47,110.81,110.34,110.42,54.55
2025-01-26T08:00:00+00:00,110.42,110.71,109.79,109.97,17.44
2025-01-26T09:00:00+00:00,109.97,110.47,108.91,109.01,36.29
2025-01-26T10:00:00+00:00,109.01,109.38,108.59,108.76,76.83
2025-01-26T11:00:00+00:00,108.76,109.58,108.38,109.54,20.19
2025-01-26T12:00:00+00:00,109.54,110.97,109.41,110.63,84.03
2025-01-26T13:00:00+00:00,110.63,111.09,109.65,109.77,59.17
2025-01-26T14:00:00+00:00,109.77,110.11,109.53,110.10,36.79
2025-01-26T15:00:00+00:00,110.10,110.43,108.69,108.69,41.37
2025-01-26T16:00:00+00:00,108.69,109.29,108.17,108.99,31.33
2025-01-26T17:00:00+00:00,108.99,109.14,108.47,108.84,41.56
2025-01-26T18:00:00+00:00,108.84,109.25,108.35,108.44,28.60
2025-01-26T19:00:00+00:00,108.44,108.79,108.33,108.76,41.57
2025-01-26T20:00:00+00:00,108.76,109.13,108.24,108.45,36.04
2025-01-26T21:00:00+00:00,108.45,109.67,107.86,109.61,98.69
2025-01-26T22:00:00+00:00,109.61,109.73,108.82,109.33,92.69
2025-01-26T23:00:00+00:00,109.33,109.93,108.83,108.86,21.42
2025-01-27T00:00:00+00:00,108.86,109.38,108.73,109.21,78.53
2025-01-27T01:00:00+00:00,109.21,109.37,107.16,107.47,61.97
2025-01-27T02:00:00+00:00,107.47,107.78,106.85,107.25,89.21
2025-01-27T03:00:00+00:00,107.25,107.82,107.05,107.52,35.04
2025-01-27T04:00:00+00:00,107.52,108.32,107.27,108.21,10.22
2025-01-27T05:00:00+00:00,108.21,108.28,107.37,107.85,75.78
2025-01-27T06:00:00+00:00,107.85,107.96,106.39,106.45,58.10
2025-01-27T07:00:00+00:00,106.45,106.66,106.14,106.59,29.07
2025-01-27T08:00:00+00:00,106.59,107.15,106.08,106.28,60.95
2025-01-27T09:00:00+00:00,106.28,107.45,106.26,107.18,71.43
2025-01-27T10:00:00+00:00,107.18,107.49,107.10,107.45,21.18
2025-01-27T11:00:00+00:00,107.45,107.65,106.11,106.36,10.06
2025-01-27T12:00:00+00:00,106.36,106.88,106.30,106.82,68.50
2025-01-27T13:00:00+00:00,106.82,107.20,105.68,106.26,34.66
2025-01-27T14:00:00+00:00,106.26,106.45,105.31,105.76,24.90
2025-01-27T15:00:00+00:00,105.76,107.24,105.60,107.04,72.95
2025-01-27T16:00:00+00:00,107.04,107.48,107.03,107.05,52.91
2025-01-27T17:00:00+00:00,107.05,107.19,106.73,106.88,71.20
2025-01-27T18:00:00+00:00,106.88,108.17,106.52,108.15,48.01
2025-01-27T19:00:00+00:00,108.15,108.22,105.49,105.58,44.48
2025-01-27T20:00:00+00:00,105.58,105.72,105.16,105.40,22.34
2025-01-27T21:00:00+00:00,105.40,107.06,104.91,106.99,21.98
2025-01-27T22:00:00+00:00,106.99,107.37,106.95,107.36,68.50
2025-01-27T23:00:00+00:00,107.36,107.81,107.04,107.21,66.53
2025-01-28T00:00:00+00:00,107.21,107.87,106.98,107.62,17.80
2025-01-28T01:00:00+00:00,107.62,108.03,105.55,105.85,63.06
2025-01-28T02:00:00+00:00,105.85,106.36,103.93,104.00,34.93
2025-01-28T03:00:00+00:00,104.00,104.65,103.80,104.32,64.00
2025-01-28T04:00:00+00:00,104.32,104.65,102.76,102.97,69.26
2025-01-28T05:00:00+00:00,102.97,103.09,100.88,101.22,55.86
2025-01-28T06:00:00+00:00,101.22,101.47,100.48,101.08,95.92
2025-01-28T07:00:00+00:00,101.08,101.74,101.07,101.60,54.96
2025-01-28T08:00:00+00:00,101.60,101.80,99.68,100.55,94.05
2025-01-28T09:00:00+00:00,100.55,100.95,99.61,100.05,61.15
2025-01-28T10:00:00+00:00,100.05,100.39,98.96,99.02,79.33
2025-01-28T11:00:00+00:00,99.02,99.13,96.64,96.66,33.60
2025-01-28T12:00:00+00:00,96.66,96.86,96.57,96.83,66.57
2025-01-28T13:00:00+00:00,96.83,97.14,95.66,95.67,73.16
2025-01-28T14:00:00+00:00,95.67,96.69,95.49,96.51,37.89
2025-01-28T15:00:00+00:00,96.51,96.71,95.88,95.89,82.73
2025-01-28T16:00:00+00:00,95.89,95.96,94.51,94.89,71.30
2025-01-28T17:00:00+00:00,94.89,95.32,93.30,93.49,75.70
2025-01-28T18:00:00+00:00,93.49,93.62,93.21,93.53,50.80
2025-01-28T19:00:00+00:00,93.53,94.10,93.37,93.90,76.75
2025-01-28T20:00:00+00:00,93.90,94.05,93.62,93.74,24.74
2025-01-28T21:00:00+00:00,93.74,94.09,92.16,92.27,80.47
2025-01-28T22:00:00+00:00,92.27,92.44,91.67,92.04,34.19
2025-01-28T23:00:00+00:00,92.04,93.42,91.70,93.03,12.64
2025-01-29T00:00:00+00:00,93.03,93.38,92.60,93.16,61.90
2025-01-29T01:00:00+00:00,93.16,93.88,93.00,93.59,42.41
2025-01-29T02:00:00+00:00,93.59,93.59,92.14,92.30,19.26
2025-01-29T03:00:00+00:00,92.30,93.11,92.08,92.68,30.56
2025-01-29T04:00:00+00:00,92.68,92.69,92.14,92.29,52.46
2025-01-29T05:00:00+00:00,92.29,92.42,91.54,91.65,93.80
2025-01-29T06:00:00+00:00,91.65,92.54,91.23,92.24,47.74
2025-01-29T07:00:00+00:00,92.24,92.38,91.08,91.36,74.83
2025-01-29T08:00:00+00:00,91.36,91.48,90.94,91.19,91.17
2025-01-29T09:00:00+00:00,91.19,92.06,90.70,91.83,98.33
2025-01-29T10:00:00+00:00,91.83,92.07,91.59,92.04,86.04
2025-01-29T11:00:00+00:00,92.04,92.26,91.70,92.08,10.72
2025-01-29T12:00:00+00:00,92.08,92.68,91.94,92.31,51.75
2025-01-29T13:00:00+00:00,92.31,93.68,92.12,93.38,79.54
2025-01-29T14:00:00+00:00,93.38,94.52,93.37,93.92,10.57
2025-01-29T15:00:00+00:00,93.92,94.10,93.01,93.13,41.18
2025-01-29T16:00:00+00:00,93.13,94.52,93.11,94.00,69.16
2025-01-29T17:00:00+00:00,94.00,94.28,93.48,93.87,19.36
2025-01-29T18:00:00+00:00,93.87,93.91,93.00,93.11,99.73
2025-01-29T19:00:00+00:00,93.11,93.14,92.88,93.01,92.91
2025-01-29T20:00:00+00:00,93.01,93.99,92.93,93.78,97.71
2025-01-29T21:00:00+00:00,93.78,93.89,92.77,92.84,22.02
2025-01-29T22:00:00+00:00,92.84,92.99,92.55,92.89,96.78
2025-01-29T23:00:00+00:00,92.89,92.90,92.15,92.38,38.35
2025-01-30T00:00:00+00:00,92.38,93.16,92.36,92.72,34.48
2025-01-30T01:00:00+00:00,92.72,92.90,91.74,91.83,80.19
2025-01-30T02:00:00+00:00,91.83,91.92,91.11,91.28,46.59
2025-01-30T03:00:00+00:00,91.28,92.80,91.11,92.05,28.69
2025-01-30T04:00:00+00:00,92.05,92.27,91.57,91.70,71.74
2025-01-30T05:00:00+00:00,91.70,92.18,91.29,91.96,13.63
2025-01-30T06:00:00+00:00,91.96,92.51,91.77,92.28,42.02
2025-01-30T07:00:00+00:00,92.28,93.01,92.24,92.56,33.42
2025-01-30T08:00:00+00:00,92.56,92.69,92.28,92.69,77.33
2025-01-30T09:00:00+00:00,92.69,93.16,92.36,93.16,82.35
2025-01-30T10:00:00+00:00,93.16,93.20,92.75,93.16,21.76
2025-01-30T11:00:00+00:00,93.16,93.29,90.57,90.83,66.73
2025-01-30T12:00:00+00:00,90.83,91.15,89.99,90.02,11.96
2025-01-30T13:00:00+00:00,90.02,92.18,89.76,91.58,49.91
2025-01-30T14:00:00+00:00,91.58,93.32,91.45,92.85,13.84
2025-01-30T15:00:00+00:00,92.85,93.03,92.02,92.06,61.65
2025-01-30T16:00:00+00:00,92.06,92.65,91.61,92.38,25.55
2025-01-30T17:00:00+00:00,92.38,92.60,92.19,92.55,35.19
2025-01-30T18:00:00+00:00,92.55,92.71,92.39,92.66,36.56
2025-01-30T19:00:00+00:00,92.66,92.98,91.93,92.13,15.49
2025-01-30T20:00:00+00:00,92.13,92.29,91.77,91.97,57.32
2025-01-30T21:00:00+00:00,91.97,94.05,91.57,93.68,81.54
2025-01-30T22:00:00+00:00,93.68,95.22,93.44,95.18,53.62
2025-01-30T23:00:00+00:00,95.18,96.29,95.00,95.99,44.95
